! Landmark Zmap grid output
! Created by BainGeo
@output_ext_bain.dat  ,GRID,  4
        20,    0.1000000015E+31,       ,     7,       1
        80,        64,  1118000.0000,  1181000.0000,  5481000.0000,  5560000.0000
        0.0000,        0.0000,        0.0000
@
   -0.2284386444E+03   -0.4255113602E+00    0.2987738342E+03    0.6450502319E+03
    0.9974325562E+03    0.1307116577E+04    0.1530070557E+04    0.1639167480E+04
    0.1630862793E+04    0.1523928589E+04    0.1350568848E+04    0.1144604370E+04
    0.9318638306E+03    0.7273463745E+03    0.5393884277E+03    0.3775413208E+03
    0.2593229675E+03    0.2111749115E+03    0.2627890320E+03    0.4370722046E+03
    0.7398647461E+03    0.1153951416E+04    0.1639026123E+04    0.2137840820E+04
    0.2586082764E+04    0.2923816162E+04    0.3105984131E+04    0.3110306152E+04
    0.2941207764E+04    0.2628610596E+04    0.2221447266E+04    0.1776947754E+04
    0.1348287109E+04    0.1331082031E+04    0.1280639282E+04    0.1200396484E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8336925049E+03
    0.6315316162E+03    0.4431476135E+03    0.2813786011E+03    0.1572489014E+03
    0.7921768951E+02    0.5260269928E+02    0.1035030899E+03    0.7440933228E+02
   -0.3482113647E+02   -0.2067137146E+03   -0.4137879333E+03   -0.6274696045E+03
   -0.8240301514E+03   -0.9862508545E+03   -0.1101942261E+04   -0.1161938354E+04
   -0.1159821167E+04   -0.1093637573E+04   -0.9689207764E+03   -0.8011434326E+03
   -0.6158817139E+03   -0.4460614014E+03   -0.3264422607E+03   -0.2858016357E+03
   -0.3389208069E+03   -0.4806336670E+03   -0.6845887451E+03   -0.9082039795E+03
   -0.1103284058E+04   -0.1229241089E+04   -0.1264467651E+04   -0.1211481323E+04
   -0.1094233276E+04   -0.9486219482E+03   -0.8099754639E+03   -0.7019989014E+03
   -0.6303485107E+03   -0.5818739014E+03   -0.5291258545E+03   -0.4382410889E+03
   -0.2787449951E+03   -0.3313758850E+02    0.2955577087E+03    0.6808858643E+03
    0.1076540161E+04    0.1426684692E+04    0.1680389771E+04    0.1805534302E+04
    0.1796641724E+04    0.1673817505E+04    0.1473112427E+04    0.1233424927E+04
    0.9855498657E+03    0.7484835205E+03    0.5333741455E+03    0.3517334900E+03
    0.2226885834E+03    0.1742628021E+03    0.2375948334E+03    0.4364288025E+03
    0.7762315674E+03    0.1237790161E+04    0.1777149536E+04    0.2332180664E+04
    0.2833204102E+04    0.3215297852E+04    0.3429592773E+04    0.3451729492E+04
    0.3286024414E+04    0.2964145508E+04    0.2538208008E+04    0.2069379883E+04
    0.1614782227E+04    0.1588167236E+04    0.1510136108E+04    0.1386006348E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8247329102E+03
    0.5563088379E+03    0.3061774597E+03    0.9138477325E+02   -0.7343145752E+02
   -0.1770392609E+03   -0.2123779602E+03   -0.1462599030E+03   -0.1621952209E+03
   -0.2615156555E+03   -0.4269093018E+03   -0.6301420288E+03   -0.8413506470E+03
   -0.1035381226E+04   -0.1193716675E+04   -0.1303102417E+04   -0.1353560669E+04
   -0.1338138916E+04   -0.1254703857E+04   -0.1109072144E+04   -0.9175891113E+03
   -0.7073436890E+03   -0.5133817749E+03   -0.3730151062E+03   -0.3176542969E+03
   -0.3642252502E+03   -0.5085768738E+03   -0.7236744995E+03   -0.9643639526E+03
   -0.1178366455E+04   -0.1320453247E+04   -0.1365109741E+04   -0.1312854614E+04
   -0.1188181519E+04   -0.1029848877E+04   -0.8773587036E+03   -0.7584261475E+03
   -0.6811273804E+03   -0.6322291870E+03   -0.5816474609E+03   -0.4911080627E+03
   -0.3253828430E+03   -0.6346418381E+02    0.2925761108E+03    0.7141082153E+03
    0.1149878906E+04    0.1537533325E+04    0.1819747070E+04    0.1959769043E+04
    0.1950331299E+04    0.1812775879E+04    0.1586719604E+04    0.1315768311E+04
    0.1035321045E+04    0.7680792236E+03    0.5277984009E+03    0.3278076782E+03
    0.1887257080E+03    0.1400424652E+03    0.2142378845E+03    0.4358323364E+03
    0.8099462891E+03    0.1315515015E+04    0.1905200317E+04    0.2512348633E+04
    0.3062304688E+04    0.3485523682E+04    0.3729602783E+04    0.3768255127E+04
    0.3605696045E+04    0.3275212158E+04    0.2831869385E+04    0.2340486816E+04
    0.1861843628E+04    0.1826504883E+04    0.1722897095E+04    0.1558080933E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8166312866E+03
    0.4882901611E+03    0.1823249359E+03   -0.8041336823E+02   -0.2820195618E+03
   -0.4087545166E+03   -0.4519814453E+03   -0.3721030884E+03   -0.3761401672E+03
   -0.4664996338E+03   -0.6260167847E+03   -0.8257759399E+03   -0.1034748291E+04
   -0.1226491211E+04   -0.1381313477E+04   -0.1484997559E+04   -0.1526831421E+04
   -0.1499379150E+04   -0.1400344971E+04   -0.1235801270E+04   -0.1022882812E+04
   -0.7900463867E+03   -0.5742548218E+03   -0.4151276550E+03   -0.3464564209E+03
   -0.3871062927E+03   -0.5338439331E+03   -0.7590169678E+03   -0.1015145508E+04
   -0.1246258179E+04   -0.1402930054E+04   -0.1456113403E+04   -0.1404519409E+04
   -0.1273132324E+04   -0.1103296753E+04   -0.9382886353E+03   -0.8094493408E+03
   -0.7270431519E+03   -0.6777619019E+03   -0.6291390381E+03   -0.5389119873E+03
   -0.3675541687E+03   -0.9088640594E+02    0.2898800659E+03    0.7441488647E+03
    0.1216193970E+04    0.1637766113E+04    0.1945758179E+04    0.2099232666E+04
    0.2089302246E+04    0.1938426270E+04    0.1689446777E+04    0.1390225708E+04
    0.1080325562E+04    0.7857983398E+03    0.5227566528E+03    0.3061732483E+03
    0.1580154419E+03    0.1090994034E+03    0.1931178436E+03    0.4352929688E+03
    0.8404321899E+03    0.1385796265E+04    0.2020987793E+04    0.2675261963E+04
    0.3269464111E+04    0.3729870117E+04    0.4000880615E+04    0.4054466797E+04
    0.3894752441E+04    0.3556488037E+04    0.3097406982E+04    0.2585629883E+04
    0.2085243896E+04    0.2042016968E+04    0.1915282104E+04    0.1713675903E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8095264282E+03
    0.4286394043E+03    0.7370919037E+02   -0.2310762939E+03   -0.4649464111E+03
   -0.6119633179E+03   -0.6621080322E+03   -0.5701622925E+03   -0.5637648315E+03
   -0.6462658081E+03   -0.8006293335E+03   -0.9973422241E+03   -0.1204353516E+04
   -0.1394090210E+04   -0.1545831543E+04   -0.1644515259E+04   -0.1678785645E+04
   -0.1640783081E+04   -0.1528068726E+04   -0.1346939819E+04   -0.1115222900E+04
   -0.8625747070E+03   -0.6276390991E+03   -0.4520593872E+03   -0.3717152100E+03
   -0.4071724243E+03   -0.5560025635E+03   -0.7900114746E+03   -0.1059679688E+04
   -0.1305797607E+04   -0.1475260254E+04   -0.1535921509E+04   -0.1484907227E+04
   -0.1347632080E+04   -0.1167708740E+04   -0.9917227783E+03   -0.8541954346E+03
   -0.7673101807E+03   -0.7176930542E+03   -0.6707880249E+03   -0.5808348999E+03
   -0.4045374451E+03   -0.1149350433E+03    0.2875157166E+03    0.7704938354E+03
    0.1274350830E+04    0.1725667847E+04    0.2056267090E+04    0.2221539062E+04
    0.2211176270E+04    0.2048618652E+04    0.1779536011E+04    0.1455523193E+04
    0.1119793457E+04    0.8013375244E+03    0.5183352051E+03    0.2872003479E+03
    0.1310832672E+03    0.8196306610E+02    0.1745960541E+03    0.4348199463E+03
    0.8671676636E+03    0.1447431152E+04    0.2122530762E+04    0.2818133057E+04
    0.3451138184E+04    0.3944156006E+04    0.4238785156E+04    0.4305467773E+04
    0.4148248535E+04    0.3803160156E+04    0.3330277100E+04    0.2800614746E+04
    0.2281160889E+04    0.2231016113E+04    0.2083999023E+04    0.1850129028E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8035397949E+03
    0.3783771667E+03   -0.1781134224E+02   -0.3580261230E+03   -0.6190820923E+03
   -0.7831887817E+03   -0.8391624756E+03   -0.7370485840E+03   -0.7218589478E+03
   -0.7977382202E+03   -0.9477593384E+03   -0.1141905396E+04   -0.1347264282E+04
   -0.1535310425E+04   -0.1684455811E+04   -0.1778926270E+04   -0.1806823608E+04
   -0.1759931274E+04   -0.1635689697E+04   -0.1440585938E+04   -0.1193029419E+04
   -0.9236876221E+03   -0.6726211548E+03   -0.4831783752E+03   -0.3929984741E+03
   -0.4240803223E+03   -0.5746736450E+03   -0.8161276855E+03   -0.1097204590E+04
   -0.1355965942E+04   -0.1536206299E+04   -0.1603168457E+04   -0.1552642700E+04
   -0.1410406372E+04   -0.1221982910E+04   -0.1036746826E+04   -0.8918989258E+03
   -0.8012395020E+03   -0.7513394165E+03   -0.7058818359E+03   -0.6161594849E+03
   -0.4356998596E+03   -0.1351986237E+03    0.2855234680E+03    0.7926923218E+03
    0.1323354248E+04    0.1799734619E+04    0.2149382568E+04    0.2324595459E+04
    0.2313868408E+04    0.2141467773E+04    0.1855445923E+04    0.1510543335E+04
    0.1153049438E+04    0.8144309692E+03    0.5146096191E+03    0.2712136230E+03
    0.1083899994E+03    0.5909776688E+02    0.1589894409E+03    0.4344213867E+03
    0.8896951294E+03    0.1499365356E+04    0.2208091553E+04    0.2938517578E+04
    0.3604218018E+04    0.4124715332E+04    0.4439245117E+04    0.4516963379E+04
    0.4361846191E+04    0.4011008301E+04    0.3526495361E+04    0.2981762695E+04
    0.2446241943E+04    0.2390268066E+04    0.2226161621E+04    0.1965105591E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7987738037E+03
    0.3383634644E+03   -0.9067070770E+02   -0.4590906982E+03   -0.7417893066E+03
   -0.9195010986E+03   -0.9801152344E+03   -0.8699064941E+03   -0.8477174683E+03
   -0.9183251953E+03   -0.1064889282E+04   -0.1256991943E+04   -0.1461035400E+04
   -0.1647735718E+04   -0.1794814331E+04   -0.1885930664E+04   -0.1908754517E+04
   -0.1854784912E+04   -0.1721366699E+04   -0.1515137573E+04   -0.1254971069E+04
   -0.9723395996E+03   -0.7084312744E+03   -0.5079521179E+03   -0.4099420776E+03
   -0.4375406799E+03   -0.5895375977E+03   -0.8369188232E+03   -0.1127078125E+04
   -0.1395905029E+04   -0.1584725342E+04   -0.1656703613E+04   -0.1606566895E+04
   -0.1460380737E+04   -0.1265190430E+04   -0.1072590332E+04   -0.9219145508E+03
   -0.8282506104E+03   -0.7781251831E+03   -0.7338199463E+03   -0.6442813110E+03
   -0.4605082092E+03   -0.1513304443E+03    0.2839374695E+03    0.8103645020E+03
    0.1362365723E+04    0.1858699097E+04    0.2223511963E+04    0.2406638428E+04
    0.2395621582E+04    0.2215384766E+04    0.1915877808E+04    0.1554344727E+04
    0.1179524414E+04    0.8248546753E+03    0.5116436768E+03    0.2584866333E+03
    0.9032391357E+02    0.4089473343E+02    0.1465650482E+03    0.4341040955E+03
    0.9076292114E+03    0.1540709961E+04    0.2276206299E+04    0.3034355469E+04
    0.3726084961E+04    0.4268458008E+04    0.4598831543E+04    0.4685334961E+04
    0.4531891113E+04    0.4176476074E+04    0.3682704346E+04    0.3125974121E+04
    0.2577662842E+04    0.2517048584E+04    0.2339336914E+04    0.2056638184E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7953101196E+03
    0.3092829590E+03   -0.1436222687E+03   -0.5325407715E+03   -0.8309685059E+03
   -0.1018567932E+04   -0.1082554688E+04   -0.9664628906E+03   -0.9391868896E+03
   -0.1005963501E+04   -0.1150015137E+04   -0.1340632812E+04   -0.1543720093E+04
   -0.1729442383E+04   -0.1875018921E+04   -0.1963697632E+04   -0.1982834106E+04
   -0.1923721191E+04   -0.1783633667E+04   -0.1569318970E+04   -0.1299988037E+04
   -0.1007698059E+04   -0.7344567871E+03   -0.5259567871E+03   -0.4222560425E+03
   -0.4473231812E+03   -0.6003402100E+03   -0.8520290527E+03   -0.1148789185E+04
   -0.1424931274E+04   -0.1619987305E+04   -0.1695611084E+04   -0.1645756958E+04
   -0.1496700439E+04   -0.1296592163E+04   -0.1098640137E+04   -0.9437288818E+03
   -0.8478812866E+03   -0.7975921021E+03   -0.7541243896E+03   -0.6647192993E+03
   -0.4785380249E+03   -0.1630544586E+03    0.2827847900E+03    0.8232080078E+03
    0.1390717896E+04    0.1901552246E+04    0.2277386230E+04    0.2466264404E+04
    0.2455036865E+04    0.2269104980E+04    0.1959797363E+04    0.1586178101E+04
    0.1198765625E+04    0.8324302368E+03    0.5094881592E+03    0.2492370911E+03
    0.7719413757E+02    0.2766542244E+02    0.1375354309E+03    0.4338735046E+03
    0.9206630859E+03    0.1570757812E+04    0.2325709717E+04    0.3104006836E+04
    0.3814653320E+04    0.4372925293E+04    0.4714812988E+04    0.4807701172E+04
    0.4655473145E+04    0.4296731445E+04    0.3796231445E+04    0.3230781982E+04
    0.2673174805E+04    0.2609187988E+04    0.2421588623E+04    0.2123160889E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7932078857E+03
    0.2916332092E+03   -0.1757600098E+03   -0.5771196289E+03   -0.8850937500E+03
   -0.1078694336E+04   -0.1144727905E+04   -0.1025065552E+04   -0.9947021484E+03
   -0.1059153564E+04   -0.1201680420E+04   -0.1391396606E+04   -0.1593903564E+04
   -0.1779032349E+04   -0.1923697266E+04   -0.2010896484E+04   -0.2027795166E+04
   -0.1965560425E+04   -0.1821425171E+04   -0.1602203125E+04   -0.1327310059E+04
   -0.1029158081E+04   -0.7502523804E+03   -0.5368843384E+03   -0.4297297363E+03
   -0.4532604370E+03   -0.6068966064E+03   -0.8611998291E+03   -0.1161966187E+04
   -0.1442548096E+04   -0.1641388672E+04   -0.1719224976E+04   -0.1669542480E+04
   -0.1518743774E+04   -0.1315650635E+04   -0.1114450562E+04   -0.9569685669E+03
   -0.8597957153E+03   -0.8094071045E+03   -0.7664476929E+03   -0.6771236572E+03
   -0.4894808044E+03   -0.1701700897E+03    0.2820852051E+03    0.8310030518E+03
    0.1407925659E+04    0.1927561035E+04    0.2310084229E+04    0.2502453125E+04
    0.2491097412E+04    0.2301709229E+04    0.1986453491E+04    0.1605498535E+04
    0.1210443481E+04    0.8370280151E+03    0.5081799011E+03    0.2436233063E+03
    0.6922531891E+02    0.1963619804E+02    0.1320551300E+03    0.4337335510E+03
    0.9285736694E+03    0.1588994629E+04    0.2355754883E+04    0.3146280273E+04
    0.3868407959E+04    0.4436329102E+04    0.4785205078E+04    0.4881968750E+04
    0.4730479004E+04    0.4369718262E+04    0.3865134277E+04    0.3294392578E+04
    0.2731143555E+04    0.2665109863E+04    0.2471509277E+04    0.2163535156E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7925031128E+03
    0.2857161865E+03   -0.1865340271E+03   -0.5920645142E+03   -0.9032389526E+03
   -0.1098851440E+04   -0.1165571167E+04   -0.1044711792E+04   -0.1013313354E+04
   -0.1076985229E+04   -0.1219000854E+04   -0.1408414917E+04   -0.1610727417E+04
   -0.1795657104E+04   -0.1940016479E+04   -0.2026719604E+04   -0.2042868042E+04
   -0.1979586792E+04   -0.1834094604E+04   -0.1613227417E+04   -0.1336469604E+04
   -0.1036352417E+04   -0.7555477295E+03   -0.5405477295E+03   -0.4322352600E+03
   -0.4552508850E+03   -0.6090946045E+03   -0.8642742920E+03   -0.1166383667E+04
   -0.1448453979E+04   -0.1648563354E+04   -0.1727141479E+04   -0.1677516479E+04
   -0.1526133667E+04   -0.1322039917E+04   -0.1119750854E+04   -0.9614071045E+03
   -0.8637899170E+03   -0.8133680420E+03   -0.7705789795E+03   -0.6812821045E+03
   -0.4931493225E+03   -0.1725555573E+03    0.2818506775E+03    0.8336163330E+03
    0.1413694458E+04    0.1936280396E+04    0.2321045898E+04    0.2514584961E+04
    0.2503186523E+04    0.2312639648E+04    0.1995389771E+04    0.1611975708E+04
    0.1214358521E+04    0.8385694580E+03    0.5077413025E+03    0.2417413177E+03
    0.6655381012E+02    0.1694443703E+02    0.1302178802E+03    0.4336866150E+03
    0.9312257080E+03    0.1595108521E+04    0.2365827148E+04    0.3160452148E+04
    0.3886428711E+04    0.4457584961E+04    0.4808803711E+04    0.4906866211E+04
    0.4755624023E+04    0.4394186523E+04    0.3888233398E+04    0.3315717773E+04
    0.2750577148E+04    0.2683857422E+04    0.2488245117E+04    0.2177070557E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5753859253E+03
    0.7801152802E+02   -0.3854676208E+03   -0.7834661865E+03   -0.1088861206E+04
   -0.1280840576E+04   -0.1346321167E+04   -0.1205024292E+04   -0.1148727417E+04
   -0.1186688354E+04   -0.1305164917E+04   -0.1474891479E+04   -0.1661774292E+04
   -0.1835664917E+04   -0.1974539917E+04   -0.2064266602E+04   -0.2096243164E+04
   -0.2065750977E+04   -0.1972032104E+04   -0.1820352417E+04   -0.1624211792E+04
   -0.1406586792E+04   -0.1199203979E+04   -0.1038594604E+04   -0.9595789795E+03
   -0.9861571045E+03   -0.1122907104E+04   -0.1349571167E+04   -0.1622274292E+04
   -0.1882672729E+04   -0.2073032227E+04   -0.2152657227E+04   -0.2109774414E+04
   -0.1964055542E+04   -0.1759446167E+04   -0.1549110229E+04   -0.1378071167E+04
   -0.1268602417E+04   -0.1212586792E+04   -0.1172664917E+04   -0.1091883667E+04
   -0.9098914795E+03   -0.5820008545E+03   -0.9620400238E+02    0.5176944580E+03
    0.1190592896E+04    0.1829303833E+04    0.2340577148E+04    0.2655483398E+04
    0.2746069336E+04    0.2627928711E+04    0.2348772461E+04    0.1969249146E+04
    0.1545053833E+04    0.1117624146E+04    0.7162178955E+03    0.3669600525E+03
    0.1021944351E+03   -0.3713368988E+02   -0.8110251427E+01    0.2208663177E+03
    0.6563507080E+03    0.1271921021E+04    0.2008764771E+04    0.2784975586E+04
    0.3509452148E+04    0.4097186523E+04    0.4482124023E+04    0.4626381836E+04
    0.4524514648E+04    0.4202694336E+04    0.3712702148E+04    0.3121264648E+04
    0.2497092773E+04    0.2431612305E+04    0.2239633057E+04    0.1934237915E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2923273315E+03
   -0.1845811462E+03   -0.6289891357E+03   -0.1010610901E+04   -0.1303439575E+04
   -0.1487519409E+04   -0.1550305542E+04   -0.1389907104E+04   -0.1304211792E+04
   -0.1305953979E+04   -0.1385899292E+04   -0.1518946167E+04   -0.1674000854E+04
   -0.1823047729E+04   -0.1946164917E+04   -0.2032086792E+04   -0.2076016602E+04
   -0.2076907227E+04   -0.2036063354E+04   -0.1957313354E+04   -0.1848141479E+04
   -0.1721446167E+04   -0.1596258667E+04   -0.1496953979E+04   -0.1449555542E+04
   -0.1475407104E+04   -0.1583414917E+04   -0.1763594604E+04   -0.1985594604E+04
   -0.2203868164E+04   -0.2369250977E+04   -0.2443243164E+04   -0.2409915039E+04
   -0.2280868164E+04   -0.2091250977E+04   -0.1888321167E+04   -0.1715860229E+04
   -0.1599625854E+04   -0.1537594604E+04   -0.1497977417E+04   -0.1425743042E+04
   -0.1257164917E+04   -0.9392742920E+03   -0.4491415100E+03    0.1933741302E+03
    0.9246553955E+03    0.1650288208E+04    0.2268866211E+04    0.2698514648E+04
    0.2896631836E+04    0.2865944336E+04    0.2645467773E+04    0.2292241211E+04
    0.1862827271E+04    0.1402655396E+04    0.9464132080E+03    0.5260616455E+03
    0.1794210052E+03   -0.4771962738E+02   -0.1083836899E+03    0.3236631012E+02
    0.3840225525E+03    0.9229678955E+03    0.1593952271E+04    0.2319342773E+04
    0.3012670898E+04    0.3592374023E+04    0.3992928711E+04    0.4172288086E+04
    0.4116092773E+04    0.3837975586E+04    0.3376405273E+04    0.2787475586E+04
    0.2134959961E+04    0.2072173828E+04    0.1888094116E+04    0.1595265381E+04
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00   -0.2327423859E+02
   -0.4682084656E+03   -0.8828211670E+03   -0.1238857178E+04   -0.1512053101E+04
   -0.1683791382E+04   -0.1742368042E+04   -0.1562907104E+04   -0.1441868042E+04
   -0.1395360229E+04   -0.1420078979E+04   -0.1497688354E+04   -0.1603024292E+04
   -0.1712539917E+04   -0.1809446167E+04   -0.1885172729E+04   -0.1937743042E+04
   -0.1968750854E+04   -0.1980828979E+04   -0.1976219604E+04   -0.1956696167E+04
   -0.1925078979E+04   -0.1887282104E+04   -0.1854055542E+04   -0.1840688354E+04
   -0.1863805542E+04   -0.1935368042E+04   -0.2055930664E+04   -0.2210633789E+04
   -0.2370297852E+04   -0.2498391602E+04   -0.2562102539E+04   -0.2543172852E+04
   -0.2444344727E+04   -0.2289047852E+04   -0.2114125977E+04   -0.1957789917E+04
   -0.1846422729E+04   -0.1783797729E+04   -0.1745993042E+04   -0.1684172729E+04
   -0.1536071167E+04   -0.1243993042E+04   -0.7752117920E+03   -0.1378680573E+03
    0.6141632080E+03    0.1390827271E+04    0.2087874023E+04    0.2614147461E+04
    0.2913780273E+04    0.2975678711E+04    0.2827717773E+04    0.2520311523E+04
    0.2108194336E+04    0.1638686646E+04    0.1150475708E+04    0.6799600830E+03
    0.2688428650E+03   -0.3414150238E+02   -0.1797118073E+03   -0.1307274323E+03
    0.1251553726E+03    0.5687569580E+03    0.1150897583E+04    0.1801405396E+04
    0.2441225586E+04    0.2994233398E+04    0.3396202148E+04    0.3601256836E+04
    0.3585999023E+04    0.3351983398E+04    0.2925436523E+04    0.2353389648E+04
    0.1695819458E+04    0.1637242676E+04    0.1465504517E+04    0.1192308472E+04
